"cell","percentile","prec","prec_date","cos_kgha_1","cos_kgha_2"
30144,"92%",35.133373260498,12.4573335647583,993.6,496.8
30144,"93%",35.4988994598389,12.4573335647583,993.6,496.8
30144,"94%",35.8644256591797,12.4573335647583,993.6,496.8
30144,"95%",38.725048828125,12.4573335647583,993.6,496.8
30144,"96%",41.9183515930176,12.4573335647583,993.6,496.8
30144,"97%",45.1116543579101,12.4573335647583,993.6,496.8
30144,"98%",45.6362474060059,12.4573335647583,993.6,496.8
30144,"99%",45.9940460968018,12.4573335647583,993.6,496.8
30144,"100%",46.3518447875977,12.4573335647583,993.6,496.8
30144,"90%",18.5228134155273,12.8491220474243,828,828
30144,"91%",18.6325283432007,12.8491220474243,828,828
30144,"92%",18.8576066589355,12.8491220474243,828,828
30144,"93%",19.1074057006836,12.8491220474243,828,828
30144,"94%",19.3572047424316,12.8491220474243,828,828
30144,"95%",19.7936105728149,12.8491220474243,828,828
30144,"96%",20.2548973083496,12.8491220474243,828,828
30144,"97%",20.7161840438843,12.8491220474243,828,828
30144,"98%",22.9903754425049,12.8491220474243,828,828
30144,"99%",25.3778733825683,12.8491220474243,828,828
30144,"100%",27.7653713226318,12.8491220474243,828,828
30144,"90%",34.0721374511719,12.4573335647583,2365.872,1656
30144,"91%",34.7183195495605,12.4573335647583,2365.872,1656
30144,"92%",35.133373260498,12.4573335647583,2365.872,1656
30144,"93%",35.4988994598389,12.4573335647583,2365.872,1656
30144,"94%",35.8644256591797,12.4573335647583,2365.872,1656
30144,"95%",38.725048828125,12.4573335647583,2365.872,1656
30144,"96%",41.9183515930176,12.4573335647583,2365.872,1656
30144,"97%",45.1116543579101,12.4573335647583,2365.872,1656
30144,"98%",45.6362474060059,12.4573335647583,2365.872,1656
30144,"99%",45.9940460968018,12.4573335647583,2365.872,1656
30144,"100%",46.3518447875977,12.4573335647583,2365.872,1656
30144,"90%",33.5269386291504,14.1523323059082,1361.784,2042.4
30144,"91%",34.360110168457,14.1523323059082,1361.784,2042.4
30144,"92%",35.1932817077637,14.1523323059082,1361.784,2042.4
30144,"93%",36.2831114196778,14.1523323059082,1361.784,2042.4
30144,"94%",38.9128901672363,14.1523323059082,1361.784,2042.4
30144,"95%",41.5426689147949,14.1523323059082,1361.784,2042.4
30144,"96%",44.1724476623535,14.1523323059082,1361.784,2042.4
30144,"97%",45.4678715515137,14.1523323059082,1361.784,2042.4
30144,"98%",45.762529296875,14.1523323059082,1361.784,2042.4
30144,"99%",46.0571870422363,14.1523323059082,1361.784,2042.4
30144,"100%",46.3518447875977,14.1523323059082,1361.784,2042.4
30144,"90%",17.3465867996216,7.41342401504517,276,276
30144,"91%",17.4448480033874,7.41342401504517,276,276
30144,"92%",17.5431092071533,7.41342401504517,276,276
30144,"93%",17.6413704109192,7.41342401504517,276,276
30144,"94%",17.7396316146851,7.41342401504517,276,276
30144,"95%",17.8378928184509,7.41342401504517,276,276
30144,"96%",17.9361540222168,7.41342401504517,276,276
30144,"97%",18.0344152259827,7.41342401504517,276,276
30144,"98%",18.1326764297485,7.41342401504517,276,276
30144,"99%",18.2309376335144,7.41342401504517,276,276
30144,"100%",18.3291988372803,7.41342401504517,276,276
30144,"90%",33.5269386291504,14.1523323059082,220.8,220.8
30144,"91%",34.360110168457,14.1523323059082,220.8,220.8
30144,"92%",35.1932817077637,14.1523323059082,220.8,220.8
30144,"93%",36.2831114196778,14.1523323059082,220.8,220.8
30144,"94%",38.9128901672363,14.1523323059082,220.8,220.8
30144,"95%",41.5426689147949,14.1523323059082,220.8,220.8
30144,"96%",44.1724476623535,14.1523323059082,220.8,220.8
30144,"97%",45.4678715515137,14.1523323059082,220.8,220.8
30144,"98%",45.762529296875,14.1523323059082,220.8,220.8
30144,"99%",46.0571870422363,14.1523323059082,220.8,220.8
30144,"100%",46.3518447875977,14.1523323059082,220.8,220.8
30144,"90%",26.5495830535889,16.0961074829102,0,0
30144,"91%",26.7772034072876,16.0961074829102,0,0
30144,"92%",27.0048237609863,16.0961074829102,0,0
30144,"93%",28.3640377426148,16.0961074829102,0,0
30144,"94%",29.8563803863525,16.0961074829102,0,0
30144,"95%",31.1222694396973,16.0961074829102,0,0
30144,"96%",31.7540884399414,16.0961074829102,0,0
30144,"97%",32.3859074401855,16.0961074829102,0,0
30144,"98%",32.8707092285156,16.0961074829102,0,0
30144,"99%",33.2697509765625,16.0961074829102,0,0
30144,"100%",33.6687927246094,16.0961074829102,0,0
30144,"90%",31.976909828186,28.6926116943359,276,276
30144,"91%",32.1476490783691,28.6926116943359,276,276
30144,"92%",32.2198365783691,28.6926116943359,276,276
30144,"93%",32.2920240783691,28.6926116943359,276,276
30144,"94%",32.3642115783691,28.6926116943359,276,276
30144,"95%",32.4363990783691,28.6926116943359,276,276
30144,"96%",34.6773078918457,28.6926116943359,276,276
30144,"97%",37.5959421157837,28.6926116943359,276,276
30144,"98%",40.5145763397217,28.6926116943359,276,276
30144,"99%",43.4332105636597,28.6926116943359,276,276
30144,"100%",46.3518447875977,28.6926116943359,276,276
30144,"90%",34.0721374511719,12.4573335647583,110.4,1000
30144,"91%",34.7183195495605,12.4573335647583,110.4,1000
30144,"92%",35.133373260498,12.4573335647583,110.4,1000
30144,"93%",35.4988994598389,12.4573335647583,110.4,1000
30144,"94%",35.8644256591797,12.4573335647583,110.4,1000
30144,"95%",38.725048828125,12.4573335647583,110.4,1000
30144,"96%",41.9183515930176,12.4573335647583,110.4,1000
30144,"97%",45.1116543579101,12.4573335647583,110.4,1000
30144,"98%",45.6362474060059,12.4573335647583,110.4,1000
30144,"99%",45.9940460968018,12.4573335647583,110.4,1000
30144,"100%",46.3518447875977,12.4573335647583,110.4,1000
30144,"90%",32.2817115783691,11.355993270874,441.6,220.8
30144,"91%",32.3676490783691,11.355993270874,441.6,220.8
30144,"92%",32.4535865783691,11.355993270874,441.6,220.8
30144,"93%",32.5731439590454,11.355993270874,441.6,220.8
30144,"94%",32.6927013397217,11.355993270874,441.6,220.8
30144,"95%",32.8122587203979,11.355993270874,441.6,220.8
30144,"96%",32.9318161010742,11.355993270874,441.6,220.8
30144,"97%",36.2868232727051,11.355993270874,441.6,220.8
30144,"98%",39.6418304443359,11.355993270874,441.6,220.8
30144,"99%",42.9968376159668,11.355993270874,441.6,220.8
30144,"100%",46.3518447875977,11.355993270874,441.6,220.8
30144,"90%",34.0721374511719,12.4573335647583,110.4,1000
30144,"91%",34.7183195495605,12.4573335647583,110.4,1000
30144,"92%",35.133373260498,12.4573335647583,110.4,1000
30144,"93%",35.4988994598389,12.4573335647583,110.4,1000
30144,"94%",35.8644256591797,12.4573335647583,110.4,1000
30144,"95%",38.725048828125,12.4573335647583,110.4,1000
30144,"96%",41.9183515930176,12.4573335647583,110.4,1000
30144,"97%",45.1116543579101,12.4573335647583,110.4,1000
30144,"98%",45.6362474060059,12.4573335647583,110.4,1000
30144,"99%",45.9940460968018,12.4573335647583,110.4,1000
30144,"100%",46.3518447875977,12.4573335647583,110.4,1000
30144,"90%",33.8820838928223,16.1759548187256,552,276
30144,"91%",34.5472713470459,16.1759548187256,552,276
30144,"92%",35.0473670959473,16.1759548187256,552,276
30144,"93%",35.4236440658569,16.1759548187256,552,276
30144,"94%",35.7999210357666,16.1759548187256,552,276
30144,"95%",38.2554454803467,16.1759548187256,552,276
30144,"96%",41.5426689147949,16.1759548187256,552,276
30144,"97%",44.8298923492431,16.1759548187256,552,276
30144,"98%",45.6152004241943,16.1759548187256,552,276
30144,"99%",45.983522605896,16.1759548187256,552,276
30144,"100%",46.3518447875977,16.1759548187256,552,276
30651,"90%",26.4597507476807,29.2760925292969,441.6,441.6
30651,"91%",27.6801655197144,29.2760925292969,441.6,441.6
30651,"92%",28.9005802917481,29.2760925292969,441.6,441.6
30651,"93%",29.4591604614258,29.2760925292969,441.6,441.6
30651,"94%",29.7235919189453,29.2760925292969,441.6,441.6
30651,"95%",29.9880233764648,29.2760925292969,441.6,441.6
30651,"96%",30.2524548339844,29.2760925292969,441.6,441.6
30651,"97%",31.29319480896,29.2760925292969,441.6,441.6
30651,"98%",32.4750817871094,29.2760925292969,441.6,441.6
30651,"99%",33.6569687652588,29.2760925292969,441.6,441.6
30651,"100%",34.8388557434082,29.2760925292969,441.6,441.6
57315,"90%",182.393872070313,95.5116500854492,1092.96,99
57315,"91%",183.806213684082,95.5116500854492,1092.96,99
57315,"92%",184.083289794922,95.5116500854492,1092.96,99
57315,"93%",184.117094726562,95.5116500854492,1092.96,99
57315,"94%",184.150899658203,95.5116500854492,1092.96,99
57315,"95%",194.627117919922,95.5116500854492,1092.96,99
57315,"96%",206.495657958984,95.5116500854492,1092.96,99
57315,"97%",218.364197998047,95.5116500854492,1092.96,99
57315,"98%",229.773509521484,95.5116500854492,1092.96,99
57315,"99%",241.154119262695,95.5116500854492,1092.96,99
57315,"100%",252.534729003906,95.5116500854492,1092.96,99
57821,"90%",116.979238128662,124.200546264648,354.936,90
57821,"91%",120.384975128174,124.200546264648,354.936,90
57821,"92%",121.683056030273,124.200546264648,354.936,90
57821,"93%",122.981136932373,124.200546264648,354.936,90
57821,"94%",124.208146820068,124.200546264648,354.936,90
57821,"95%",124.333555984497,124.200546264648,354.936,90
57821,"96%",124.458965148926,124.200546264648,354.936,90
57821,"97%",124.724647293091,124.200546264648,354.936,90
57821,"98%",129.479064788818,124.200546264648,354.936,90
57821,"99%",134.233482284546,124.200546264648,354.936,90
57821,"100%",138.987899780273,124.200546264648,354.936,90
57821,"90%",178.29224395752,120.379135131836,1472.184,80
57821,"91%",179.965118408203,120.379135131836,1472.184,80
57821,"92%",183.778427124023,120.379135131836,1472.184,80
57821,"93%",187.591735839844,120.379135131836,1472.184,80
57821,"94%",191.410048828125,120.379135131836,1472.184,80
57821,"95%",195.305928039551,120.379135131836,1472.184,80
57821,"96%",199.201807250977,120.379135131836,1472.184,80
57821,"97%",203.203542175293,120.379135131836,1472.184,80
57821,"98%",210.592659912109,120.379135131836,1472.184,80
57821,"99%",217.981777648926,120.379135131836,1472.184,80
57821,"100%",225.370895385742,120.379135131836,1472.184,80
57821,"90%",108.580171203613,74.3492584228516,552,1656
57821,"91%",110.62296081543,74.3492584228516,552,1656
57821,"92%",114.129872436523,74.3492584228516,552,1656
57821,"93%",117.636784057617,74.3492584228516,552,1656
57821,"94%",120.612056274414,74.3492584228516,552,1656
57821,"95%",121.99241027832,74.3492584228516,552,1656
57821,"96%",123.372764282227,74.3492584228516,552,1656
57821,"97%",125.15686706543,74.3492584228516,552,1656
57821,"98%",129.767211303711,74.3492584228516,552,1656
57821,"99%",134.377555541992,74.3492584228516,552,1656
57821,"100%",138.987899780273,74.3492584228516,552,1656
57821,"90%",108.580171203613,74.3492584228516,735.816,2208
57821,"91%",110.62296081543,74.3492584228516,735.816,2208
57821,"92%",114.129872436523,74.3492584228516,735.816,2208
57821,"93%",117.636784057617,74.3492584228516,735.816,2208
57821,"94%",120.612056274414,74.3492584228516,735.816,2208
57821,"95%",121.99241027832,74.3492584228516,735.816,2208
57821,"96%",123.372764282227,74.3492584228516,735.816,2208
57821,"97%",125.15686706543,74.3492584228516,735.816,2208
57821,"98%",129.767211303711,74.3492584228516,735.816,2208
57821,"99%",134.377555541992,74.3492584228516,735.816,2208
57821,"100%",138.987899780273,74.3492584228516,735.816,2208
57822,"90%",113.388804626465,80.435905456543,592.296,3256.8
57822,"91%",115.747237548828,80.435905456543,592.296,3256.8
57822,"92%",120.779075927734,80.435905456543,592.296,3256.8
57822,"93%",125.810914306641,80.435905456543,592.296,3256.8
57822,"94%",130.338908081055,80.435905456543,592.296,3256.8
57822,"95%",133.355368041992,80.435905456543,592.296,3256.8
57822,"96%",136.37182800293,80.435905456543,592.296,3256.8
57822,"97%",139.892210083008,80.435905456543,592.296,3256.8
57822,"98%",146.94004699707,80.435905456543,592.296,3256.8
57822,"99%",153.987883911133,80.435905456543,592.296,3256.8
57822,"100%",161.035720825195,80.435905456543,592.296,3256.8
57821,"90%",177.850173950195,80.8783340454102,725.328,2539.2
57821,"91%",179.353211975098,80.8783340454102,725.328,2539.2
57821,"92%",182.853988647461,80.8783340454102,725.328,2539.2
57821,"93%",186.782852172852,80.8783340454102,725.328,2539.2
57821,"94%",190.711715698242,80.8783340454102,725.328,2539.2
57821,"95%",194.715643310547,80.8783340454102,725.328,2539.2
57821,"96%",198.729579467773,80.8783340454102,725.328,2539.2
57821,"97%",202.743515625,80.8783340454102,725.328,2539.2
57821,"98%",210.144834594727,80.8783340454102,725.328,2539.2
57821,"99%",217.757864990234,80.8783340454102,725.328,2539.2
57821,"100%",225.370895385742,80.8783340454102,725.328,2539.2
58074,"90%",171.107888793945,110.887084960938,717.6,1435.2
58074,"91%",172.186064147949,110.887084960938,717.6,1435.2
58074,"92%",174.596661376953,110.887084960938,717.6,1435.2
58074,"93%",177.007258605957,110.887084960938,717.6,1435.2
58074,"94%",179.652586975098,110.887084960938,717.6,1435.2
58074,"95%",185.936248016357,110.887084960938,717.6,1435.2
58074,"96%",192.219909057617,110.887084960938,717.6,1435.2
58074,"97%",198.484631652832,110.887084960938,717.6,1435.2
58074,"98%",204.143323974609,110.887084960938,717.6,1435.2
58074,"99%",209.802016296387,110.887084960938,717.6,1435.2
58074,"100%",215.460708618164,110.887084960938,717.6,1435.2
58074,"90%",168.873677062988,124.890846252441,654.12,77
58074,"91%",171.238822631836,124.890846252441,654.12,77
58074,"92%",174.390987548828,124.890846252441,654.12,77
58074,"93%",177.54315246582,124.890846252441,654.12,77
58074,"94%",181.937554626465,124.890846252441,654.12,77
58074,"95%",187.84038772583,124.890846252441,654.12,77
58074,"96%",193.743220825195,124.890846252441,654.12,77
58074,"97%",199.513484802246,124.890846252441,654.12,77
58074,"98%",204.829226074219,124.890846252441,654.12,77
58074,"99%",210.144967346191,124.890846252441,654.12,77
58074,"100%",215.460708618164,124.890846252441,654.12,77
58836,"90%",135.406399536133,156.342681884766,1025.064,65
58836,"91%",139.549876251221,156.342681884766,1025.064,65
58836,"92%",140.04950378418,156.342681884766,1025.064,65
58836,"93%",140.549131317139,156.342681884766,1025.064,65
58836,"94%",141.324962463379,156.342681884766,1025.064,65
58836,"95%",146.381949615479,156.342681884766,1025.064,65
58836,"96%",151.438936767578,156.342681884766,1025.064,65
58836,"97%",156.362715301514,156.342681884766,1025.064,65
58836,"98%",157.023818054199,156.342681884766,1025.064,65
58836,"99%",157.684920806885,156.342681884766,1025.064,65
58836,"100%",158.34602355957,156.342681884766,1025.064,65
58836,"90%",181.872489929199,133.542449951172,1451.208,92
58836,"91%",184.262691497803,133.542449951172,1451.208,92
58836,"92%",188.522518920898,133.542449951172,1451.208,92
58836,"93%",194.184565734863,133.542449951172,1451.208,92
58836,"94%",199.846612548828,133.542449951172,1451.208,92
58836,"95%",205.395812988281,133.542449951172,1451.208,92
58836,"96%",210.89987487793,133.542449951172,1451.208,92
58836,"97%",216.403936767578,133.542449951172,1451.208,92
58836,"98%",218.976640319824,133.542449951172,1451.208,92
58836,"99%",221.06078414917,133.542449951172,1451.208,92
58836,"100%",223.144927978516,133.542449951172,1451.208,92
58583,"90%",192.757286071777,131.616912841797,386.4,772.8
58583,"91%",194.164908447266,131.616912841797,386.4,772.8
58583,"92%",196.043354492188,131.616912841797,386.4,772.8
58583,"93%",197.921800537109,131.616912841797,386.4,772.8
58583,"94%",200.220004577637,131.616912841797,386.4,772.8
58583,"95%",209.024457550049,131.616912841797,386.4,772.8
58583,"96%",217.828910522461,131.616912841797,386.4,772.8
58583,"97%",226.426752319336,131.616912841797,386.4,772.8
58583,"98%",228.413036499023,131.616912841797,386.4,772.8
58583,"99%",230.399320678711,131.616912841797,386.4,772.8
58583,"100%",232.385604858398,131.616912841797,386.4,772.8
58328,"90%",49.9065269470215,51.920482635498,883.2,883.2
58328,"91%",50.730835723877,51.920482635498,883.2,883.2
58328,"92%",51.1634346008301,51.920482635498,883.2,883.2
58328,"93%",51.5960334777832,51.920482635498,883.2,883.2
58328,"94%",51.9320997619629,51.920482635498,883.2,883.2
58328,"95%",51.9785682678223,51.920482635498,883.2,883.2
58328,"96%",52.0250367736816,51.920482635498,883.2,883.2
58328,"97%",52.1949736022949,51.920482635498,883.2,883.2
58328,"98%",53.2291886901855,51.920482635498,883.2,883.2
58328,"99%",54.2634037780762,51.920482635498,883.2,883.2
58328,"100%",55.2976188659668,51.920482635498,883.2,883.2
58328,"90%",49.9065269470215,51.920482635498,122.544,552
58328,"91%",50.730835723877,51.920482635498,122.544,552
58328,"92%",51.1634346008301,51.920482635498,122.544,552
58328,"93%",51.5960334777832,51.920482635498,122.544,552
58328,"94%",51.9320997619629,51.920482635498,122.544,552
58328,"95%",51.9785682678223,51.920482635498,122.544,552
58328,"96%",52.0250367736816,51.920482635498,122.544,552
58328,"97%",52.1949736022949,51.920482635498,122.544,552
58328,"98%",53.2291886901855,51.920482635498,122.544,552
58328,"99%",54.2634037780762,51.920482635498,122.544,552
58328,"100%",55.2976188659668,51.920482635498,122.544,552
58328,"90%",184.122230529785,170.238327026367,315.192,1104
58328,"91%",184.13009262085,170.238327026367,315.192,1104
58328,"92%",184.137954711914,170.238327026367,315.192,1104
58328,"93%",187.075263977051,170.238327026367,315.192,1104
58328,"94%",190.012573242188,170.238327026367,315.192,1104
58328,"95%",192.949882507324,170.238327026367,315.192,1104
58328,"96%",195.887191772461,170.238327026367,315.192,1104
58328,"97%",200.187473297119,170.238327026367,315.192,1104
58328,"98%",204.487754821777,170.238327026367,315.192,1104
58328,"99%",208.788036346436,170.238327026367,315.192,1104
58328,"100%",213.088317871094,170.238327026367,315.192,1104
58328,"90%",128.839886474609,133.392959594727,735.816,1104
58328,"91%",133.463459777832,133.392959594727,735.816,1104
58328,"92%",134.238961791992,133.392959594727,735.816,1104
58328,"93%",135.014463806152,133.392959594727,735.816,1104
58328,"94%",135.790800476074,133.392959594727,735.816,1104
58328,"95%",136.580074310303,133.392959594727,735.816,1104
58328,"96%",137.369348144531,133.392959594727,735.816,1104
58328,"97%",138.535130462646,133.392959594727,735.816,1104
58328,"98%",151.749184265137,133.392959594727,735.816,1104
58328,"99%",164.963238067627,133.392959594727,735.816,1104
58328,"100%",178.177291870117,133.392959594727,735.816,1104
58327,"90%",171.879522705078,164.284255981445,1104,2760
58327,"91%",172.327966308594,164.284255981445,1104,2760
58327,"92%",173.500964355469,164.284255981445,1104,2760
58327,"93%",174.673962402344,164.284255981445,1104,2760
58327,"94%",177.272414550781,164.284255981445,1104,2760
58327,"95%",184.147229003906,164.284255981445,1104,2760
58327,"96%",191.022043457031,164.284255981445,1104,2760
58327,"97%",197.733670043945,164.284255981445,1104,2760
58327,"98%",203.302981567383,164.284255981445,1104,2760
58327,"99%",208.87229309082,164.284255981445,1104,2760
58327,"100%",214.441604614258,164.284255981445,1104,2760
58327,"90%",171.879522705078,164.284255981445,750.72,1876.8
58327,"91%",172.327966308594,164.284255981445,750.72,1876.8
58327,"92%",173.500964355469,164.284255981445,750.72,1876.8
58327,"93%",174.673962402344,164.284255981445,750.72,1876.8
58327,"94%",177.272414550781,164.284255981445,750.72,1876.8
58327,"95%",184.147229003906,164.284255981445,750.72,1876.8
58327,"96%",191.022043457031,164.284255981445,750.72,1876.8
58327,"97%",197.733670043945,164.284255981445,750.72,1876.8
58327,"98%",203.302981567383,164.284255981445,750.72,1876.8
58327,"99%",208.87229309082,164.284255981445,750.72,1876.8
58327,"100%",214.441604614258,164.284255981445,750.72,1876.8
57821,"90%",176.966033935547,144.157608032227,1104,2208
57821,"91%",178.557485961914,144.157608032227,1104,2208
57821,"92%",181.005111694336,144.157608032227,1104,2208
57821,"93%",185.165084838867,144.157608032227,1104,2208
57821,"94%",189.325057983398,144.157608032227,1104,2208
57821,"95%",193.535073852539,144.157608032227,1104,2208
57821,"96%",197.785123901367,144.157608032227,1104,2208
57821,"97%",202.035173950195,144.157608032227,1104,2208
57821,"98%",209.249183959961,144.157608032227,1104,2208
57821,"99%",217.310039672852,144.157608032227,1104,2208
57821,"100%",225.370895385742,144.157608032227,1104,2208
58328,"90%",184.128520202637,112.062438964844,276,1104
58328,"91%",184.49043182373,112.062438964844,276,1104
58328,"92%",188.367680053711,112.062438964844,276,1104
58328,"93%",192.244928283691,112.062438964844,276,1104
58328,"94%",196.231214294434,112.062438964844,276,1104
58328,"95%",201.907585906982,112.062438964844,276,1104
58328,"96%",207.583957519531,112.062438964844,276,1104
58328,"97%",213.254040222168,112.062438964844,276,1104
58328,"98%",218.722877807617,112.062438964844,276,1104
58328,"99%",224.191715393066,112.062438964844,276,1104
58328,"100%",229.660552978516,112.062438964844,276,1104
58328,"90%",184.137954711914,229.660552978516,331.2,2980.8
58328,"91%",187.662725830078,229.660552978516,331.2,2980.8
58328,"92%",191.187496948242,229.660552978516,331.2,2980.8
58328,"93%",194.712268066406,229.660552978516,331.2,2980.8
58328,"94%",199.327416992188,229.660552978516,331.2,2980.8
58328,"95%",204.487754821777,229.660552978516,331.2,2980.8
58328,"96%",209.648092651367,229.660552978516,331.2,2980.8
58328,"97%",214.745541381836,229.660552978516,331.2,2980.8
58328,"98%",219.717211914062,229.660552978516,331.2,2980.8
58328,"99%",224.688882446289,229.660552978516,331.2,2980.8
58328,"100%",229.660552978516,229.660552978516,331.2,2980.8
58327,"90%",171.862384033203,123.968841552734,236.808,1656
58327,"91%",171.877808837891,123.968841552734,236.808,1656
58327,"92%",172.327966308594,123.968841552734,236.808,1656
58327,"93%",173.647589111328,123.968841552734,236.808,1656
58327,"94%",174.967211914063,123.968841552734,236.808,1656
58327,"95%",179.850469970703,123.968841552734,236.808,1656
58327,"96%",187.584636230469,123.968841552734,236.808,1656
58327,"97%",195.318802490234,123.968841552734,236.808,1656
58327,"98%",201.910653686523,123.968841552734,236.808,1656
58327,"99%",208.176129150391,123.968841552734,236.808,1656
58327,"100%",214.441604614258,123.968841552734,236.808,1656
58328,"90%",184.115940856934,178.469757080078,276,828
58328,"91%",184.127576751709,178.469757080078,276,828
58328,"92%",184.607924194336,178.469757080078,276,828
58328,"93%",188.955141906738,178.469757080078,276,828
58328,"94%",193.302359619141,178.469757080078,276,828
58328,"95%",198.467360687256,178.469757080078,276,828
58328,"96%",204.83177734375,178.469757080078,276,828
58328,"97%",211.196194000244,178.469757080078,276,828
58328,"98%",217.397098999023,178.469757080078,276,828
58328,"99%",223.52882598877,178.469757080078,276,828
58328,"100%",229.660552978516,178.469757080078,276,828
58328,"90%",184.119085693359,133.221969604492,157.872,1104
58328,"91%",184.130407104492,133.221969604492,157.872,1104
58328,"92%",185.54786315918,133.221969604492,157.872,1104
58328,"93%",189.777588500977,133.221969604492,157.872,1104
58328,"94%",194.007313842773,133.221969604492,157.872,1104
58328,"95%",199.327416992188,133.221969604492,157.872,1104
58328,"96%",205.519822387695,133.221969604492,157.872,1104
58328,"97%",211.712227783203,133.221969604492,157.872,1104
58328,"98%",217.728543701172,133.221969604492,157.872,1104
58328,"99%",223.694548339844,133.221969604492,157.872,1104
58328,"100%",229.660552978516,133.221969604492,157.872,1104
57821,"90%",215.977597045898,150.545959472656,414,828
57821,"91%",219.814381713867,150.545959472656,414,828
57821,"92%",223.651166381836,150.545959472656,414,828
57821,"93%",225.317763671875,150.545959472656,414,828
57821,"94%",226.729044799805,150.545959472656,414,828
57821,"95%",231.737358093262,150.545959472656,414,828
57821,"96%",246.817361450195,150.545959472656,414,828
57821,"97%",261.897364807129,150.545959472656,414,828
57821,"98%",278.608687744141,150.545959472656,414,828
57821,"99%",296.271613769531,150.545959472656,414,828
57821,"100%",313.934539794922,150.545959472656,414,828
57821,"90%",178.29224395752,120.379135131836,1242,2484
57821,"91%",179.965118408203,120.379135131836,1242,2484
57821,"92%",183.778427124023,120.379135131836,1242,2484
57821,"93%",187.591735839844,120.379135131836,1242,2484
57821,"94%",191.410048828125,120.379135131836,1242,2484
57821,"95%",195.305928039551,120.379135131836,1242,2484
57821,"96%",199.201807250977,120.379135131836,1242,2484
57821,"97%",203.203542175293,120.379135131836,1242,2484
57821,"98%",210.592659912109,120.379135131836,1242,2484
57821,"99%",217.981777648926,120.379135131836,1242,2484
57821,"100%",225.370895385742,120.379135131836,1242,2484
57821,"90%",178.96283416748,128.382720947266,276,1104
57821,"91%",182.045104980469,128.382720947266,276,1104
57821,"92%",185.627304077148,128.382720947266,276,1104
57821,"93%",189.209503173828,128.382720947266,276,1104
57821,"94%",192.826732177734,128.382720947266,276,1104
57821,"95%",196.486497497559,128.382720947266,276,1104
57821,"96%",200.146262817383,128.382720947266,276,1104
57821,"97%",204.547018127441,128.382720947266,276,1104
57821,"98%",211.488310546875,128.382720947266,276,1104
57821,"99%",218.429602966309,128.382720947266,276,1104
57821,"100%",225.370895385742,128.382720947266,276,1104
30904,"90%",44.0177791595459,40.3425102233887,220.8,220.8
30904,"91%",46.2020840454102,40.3425102233887,220.8,220.8
30904,"92%",49.0196092224121,40.3425102233887,220.8,220.8
30904,"93%",51.8371343994141,40.3425102233887,220.8,220.8
30904,"94%",53.4558716583252,40.3425102233887,220.8,220.8
30904,"95%",53.6189378738403,40.3425102233887,220.8,220.8
30904,"96%",53.7820040893555,40.3425102233887,220.8,220.8
30904,"97%",53.9796820449829,40.3425102233887,220.8,220.8
30904,"98%",54.2960288238525,40.3425102233887,220.8,220.8
30904,"99%",54.6123756027222,40.3425102233887,220.8,220.8
30904,"100%",54.9287223815918,40.3425102233887,220.8,220.8
30904,"90%",23.7965843200684,12.7292919158936,848.976,110.4
30904,"91%",24.3515700149536,12.7292919158936,848.976,110.4
30904,"92%",24.9087800598145,12.7292919158936,848.976,110.4
30904,"93%",25.4664667510986,12.7292919158936,848.976,110.4
30904,"94%",26.0241534423828,12.7292919158936,848.976,110.4
30904,"95%",26.1329748153687,12.7292919158936,848.976,110.4
30904,"96%",26.181947479248,12.7292919158936,848.976,110.4
30904,"97%",26.2309201431274,12.7292919158936,848.976,110.4
30904,"98%",28.3414577484131,12.7292919158936,848.976,110.4
30904,"99%",30.5808431625366,12.7292919158936,848.976,110.4
30904,"100%",32.8202285766602,12.7292919158936,848.976,110.4
30904,"90%",42.639485168457,23.3058795928955,331.2,165.6
30904,"91%",43.631856842041,23.3058795928955,331.2,165.6
30904,"92%",45.3840928649903,23.3058795928955,331.2,165.6
30904,"93%",48.65605758667,23.3058795928955,331.2,165.6
30904,"94%",51.9280223083496,23.3058795928955,331.2,165.6
30904,"95%",53.4874328613281,23.3058795928955,331.2,165.6
30904,"96%",53.6768000793457,23.3058795928955,331.2,165.6
30904,"97%",53.8661672973633,23.3058795928955,331.2,165.6
30904,"98%",54.1939814758301,23.3058795928955,331.2,165.6
30904,"99%",54.5613519287109,23.3058795928955,331.2,165.6
30904,"100%",54.9287223815918,23.3058795928955,331.2,165.6
58328,"90%",184.134809875488,137.577178955078,276,828
58328,"91%",186.605294494629,137.577178955078,276,828
58328,"92%",190.247557983398,137.577178955078,276,828
58328,"93%",193.889821472168,137.577178955078,276,828
58328,"94%",198.29534942627,137.577178955078,276,828
58328,"95%",203.627698516846,137.577178955078,276,828
58328,"96%",208.960047607422,137.577178955078,276,828
58328,"97%",214.248374328613,137.577178955078,276,828
58328,"98%",219.385767211914,137.577178955078,276,828
58328,"99%",224.523160095215,137.577178955078,276,828
58328,"100%",229.660552978516,137.577178955078,276,828
57821,"90%",113.847061157227,86.8559722900391,368.184,1656
57821,"91%",117.240440368652,86.8559722900391,368.184,1656
57821,"92%",120.424310913086,86.8559722900391,368.184,1656
57821,"93%",121.879734954834,86.8559722900391,368.184,1656
57821,"94%",123.335158996582,86.8559722900391,368.184,1656
57821,"95%",124.257550430298,86.8559722900391,368.184,1656
57821,"96%",124.398160705566,86.8559722900391,368.184,1656
57821,"97%",124.538770980835,86.8559722900391,368.184,1656
